onset	duration	trial_type	stim	response	response_time	sub
108.55	6	5	p18.jpg	4	0.8868827	194
119.5	6	1	p23.jpg	5	0.659533	194
129.35	6	5	p5.jpg	5	0.7703483	194
139.93	6	5	p24.jpg	5	0.8848473	194
149.78	6	5	p15.jpg	4	0.661859	194
158.18	6	5	p16.jpg	6	1.108973	194
166.95	6	5	p17.jpg	5	0.5916917	194
174.99	6	5	p1.jpg	5	1.442997	194
184.12	6	5	p21.jpg	5	1.043608	194
194.34	6	1	p13.jpg	5	1.089754	194
204.93	6	1	p11.jpg	5	0.8210206	194
213.69	6	5	p19.jpg	5	0.9811677	194
225.38	6	1	p6.jpg	6	1.144419	194
233.78	6	1	p2.jpg	5	1.0599	194
3.04	6	5	p20.jpg	3	2.459478	195
14	6	5	p17.jpg	4	1.91778	195
25.31	6	1	p23.jpg	2	2.40547	195
33.34	6	1	p14.jpg	2	2.136493	195
43.93	6	1	p11.jpg	3	1.533995	195
53.79	6	5	p22.jpg	3	2.720595	195
63.28	6	1	p4.jpg	3	3.168809	195
74.59	6	5	p5.jpg	2	2.2094	195
84.81	6	5	p18.jpg	3	2.733344	195
93.94	6	1	p3.jpg	2	1.478414	195
103.43	6	5	p19.jpg	5	1.386606	195
111.47	6	1	p10.jpg	2	1.343896	195
120.59	6	5	p12.jpg	4	2.068319	195
128.99	6	1	p2.jpg	4	2.088643	195
137.77	6	1	p7.jpg	1	1.616067	195
148.72	6	5	p16.jpg	2	1.403581	195
157.48	6	1	p13.jpg	5	1.286557	195
165.89	6	1	p8.jpg	1	3.216363	195
177.55	6	5	p15.jpg	3	1.731423	195
189.23	6	1	p9.jpg	4	2.623148	195
201.27	6	5	p24.jpg	2	2.562337	195
211.12	6	5	p1.jpg	2	5.793103	195
223.16	6	1	p6.jpg	4	3.249143	195
233.37	6	5	p21.jpg	3	3.107472	195
3.03	6	1	p22.jpg	4	2.698377	196
11.09	6	1	p20.jpg	4	2.37246	196
20.22	6	1	p1.jpg	4	3.218312	196
30.44	6	1	p16.jpg	3	1.604799	196
39.21	6	5	p13.jpg	5	1.709116	196
50.16	6	1	p5.jpg	4	2.902995	196
62.2	6	5	p8.jpg	6	1.564433	196
73.51	6	5	p7.jpg	6	1.673462	196
83.74	6	5	p4.jpg	5	2.304479	196
93.24	6	1	p21.jpg	4	2.534441	196
103.83	6	5	p2.jpg	6	1.48478	196
114.42	6	5	p6.jpg	6	3.408349	196
126.46	6	1	p15.jpg	2	1.72363	196
137.41	6	5	p3.jpg	6	1.16017	196
147.27	6	5	p11.jpg	5	2.027891	196
155.67	6	1	p18.jpg	3	2.429612	196
164.07	6	1	p24.jpg	4	2.799066	196
173.93	6	5	p10.jpg	4	1.863174	196
182.7	6	5	p14.jpg	4	2.808926	196
190.73	6	5	p9.jpg	6	2.260314	196
199.87	6	1	p12.jpg	3	1.746593	196
211.18	6	5	p23.jpg	4	2.73672	196
222.86	6	1	p17.jpg	4	3.570886	196
234.52	6	1	p19.jpg	4	1.440589	196
3.022	6	1	c6.jpg	2	2.065494	197
11.802	6	5	c4.jpg	4	1.581566	197
20.569	6	1	c19.jpg	4	1.5256	197
31.165	6	5	c3.jpg	4	1.369686	197
39.221	6	1	c2.jpg	3	1.653705	197
47.264	6	5	c7.jpg	2	1.471098	197
57.117	6	1	c8.jpg	2	2.518757	197
66.242	6	5	c24.jpg	5	1.409677	197
77.561	6	1	c1.jpg	2	2.019058	197
87.049	6	1	c21.jpg	2	1.427462	197
95.447	6	5	c5.jpg	4	1.338291	197
106.034	6	1	c18.jpg	2	1.601317	197
118.072	6	1	c10.jpg	2	1.311296	197
129.749	6	5	c12.jpg	3	1.66172	197
138.886	6	1	c16.jpg	3	1.438846	197
150.196	6	1	c11.jpg	2	1.793851	197
160.056	6	5	c15.jpg	4	1.55973	197
171.729	6	5	c23.jpg	4	1.461712	197
183.765	6	5	c9.jpg	2	2.069678	197
192.162	6	5	c14.jpg	4	1.329775	197
201.656	6	1	c13.jpg	1	2.28145	197
211.875	6	1	c17.jpg	3	2.184966	197
222.811	6	5	c22.jpg	4	1.503353	197
233.758	6	5	c20.jpg	4	1.713297	197
3.03	6	5	p22.jpg	3	2.02545	201
12.55	6	5	p21.jpg	5	1.504375	201
24.58	6	5	p16.jpg	5	1.61718	201
34.81	6	5	p1.jpg	5	1.43398	201
43.21	6	1	p3.jpg	1	2.453194	201
54.16	6	5	p20.jpg	2	2.366206	201
64.74	6	5	p18.jpg	4	2.317737	201
72.77	6	5	p12.jpg	2	2.788769	201
82.63	6	1	p11.jpg	2	3.617471	201
91.04	6	1	p4.jpg	3	2.683394	201
100.54	6	1	p8.jpg	2	1.922106	201
112.57	6	1	p9.jpg	2	1.427725	201
122.8	6	5	p24.jpg	3	3.050868	201
133.74	6	1	p7.jpg	1	1.893501	201
143.59	6	1	p10.jpg	2	2.053412	201
152.36	6	1	p14.jpg	2	2.371465	201
163.67	6	1	p23.jpg	3	2.78256	201
174.25	6	1	p13.jpg	2	2.371914	201
182.29	6	5	p5.jpg	3	2.146192	201
191.05	6	5	p19.jpg	6	2.561476	201
200.18	6	1	p2.jpg	2	2.78025	201
211.87	6	5	p17.jpg	3	2.10616	201
223.54	6	1	p6.jpg	3	2.453778	201
232.67	6	5	p15.jpg	5	2.269348	201
3.04	6	1	c12.jpg	1	1.878455	202
14.36	6	5	c17.jpg	6	1.60947	202
23.12	6	5	c13.jpg	5	2.501546	202
34.79	6	1	c14.jpg	2	2.481864	202
44.64	6	5	c10.jpg	6	2.217618	202
55.22	6	5	c11.jpg	5	0.9061071	202
64.71	6	1	c20.jpg	1	2.161026	202
73.47	6	5	c18.jpg	6	1.590494	202
82.61	6	1	c3.jpg	1	2.797581	202
91.73	6	5	c21.jpg	4	2.502162	202
103.77	6	5	c8.jpg	5	1.819016	202
115.08	6	1	c15.jpg	1	2.777557	202
123.48	6	1	c22.jpg	2	1.971883	202
134.07	6	1	c5.jpg	1	3.068212	202
143.56	6	1	c9.jpg	1	3.369515	202
155.23	6	5	c16.jpg	6	1.872902	202
165.1	6	5	c1.jpg	4	1.929916	202
175.32	6	1	c4.jpg	3	2.802223	202
185.54	6	1	c24.jpg	2	1.908061	202
196.49	6	5	c2.jpg	6	2.702882	202
207.43	6	1	c23.jpg	1	2.948944	202
215.47	6	5	c6.jpg	5	2.331741	202
223.51	6	5	c19.jpg	5	2.890866	202
231.91	6	1	c7.jpg	2	1.763554	202
3	6	1	c20.jpg	2	1.064166	203
12.5	6	5	c17.jpg	4	1.552452	203
23.5	6	1	c24.jpg	1	1.46975	203
35.5	6	1	c5.jpg	1	1.310336	203
45.7	6	1	c14.jpg	2	0.9356195	203
54.9	6	5	c11.jpg	2	1.592512	203
65.1	6	5	c16.jpg	3	1.464281	203
75	6	1	c4.jpg	2	1.060789	203
86.3	6	5	c13.jpg	2	2.535311	203
97.9	6	1	c7.jpg	2	1.373547	203
106	6	1	c12.jpg	1	1.418447	203
115.8	6	5	c8.jpg	2	1.323409	203
124.6	6	1	c3.jpg	NA	NA	203
136.3	6	1	c23.jpg	1	1.56654	203
144.7	6	5	c10.jpg	5	1.630435	203
156.7	6	5	c18.jpg	2	1.106356	203
165.8	6	1	c15.jpg	1	1.117806	203
176.8	6	1	c22.jpg	1	1.09264	203
187.3	6	5	c19.jpg	4	1.886755	203
197.9	6	5	c21.jpg	4	2.167078	203
207.4	6	1	c9.jpg	2	1.318964	203
216.2	6	5	c1.jpg	2	1.079931	203
224.6	6	5	c6.jpg	3	2.125325	203
235.9	6	5	c2.jpg	2	2.334932	203
3.02	6	5	c19.jpg	5	2.559646	204
11.45	6	5	c1.jpg	3	2.724623	204
22.76	6	1	c9.jpg	3	2.729263	204
31.53	6	5	c16.jpg	3	3.022987	204
41.38	6	5	c21.jpg	5	2.90522	204
50.87	6	5	c13.jpg	5	2.761283	204
62.91	6	1	c3.jpg	2	3.291117	204
73.13	6	1	c20.jpg	2	2.522857	204
82.99	6	5	c6.jpg	5	2.045675	204
93.57	6	5	c17.jpg	5	1.884608	204
102.7	6	1	c7.jpg	3	2.492726	204
111.84	6	5	c2.jpg	6	1.899069	204
120.6	6	1	c4.jpg	2	1.580966	204
132.27	6	1	c15.jpg	3	1.539867	204
142.85	6	1	c14.jpg	3	2.629247	204
153.79	6	1	c23.jpg	2	2.291843	204
165.09	6	1	c22.jpg	2	2.601573	204
173.49	6	5	c11.jpg	4	1.601705	204
181.52	6	5	c10.jpg	6	1.468167	204
191.75	6	1	c12.jpg	1	1.849934	204
199.79	6	1	c5.jpg	2	1.447982	204
211.83	6	5	c18.jpg	6	2.490796	204
223.5	6	5	c8.jpg	7	1.984458	204
234.44	6	1	c24.jpg	2	1.455836	204
3.03	6	5	c15.jpg	3	1.935641	205
11.07	6	5	c12.jpg	6	2.251291	205
22.75	6	5	c23.jpg	3	2.241543	205
31.52	6	5	c9.jpg	3	2.047356	205
41.73	6	5	c20.jpg	4	3.197396	205
51.22	6	1	c21.jpg	2	3.968293	205
59.26	6	5	c7.jpg	4	3.707532	205
69.1	6	5	c14.jpg	3	2.230722	205
81.13	6	1	c10.jpg	2	3.336462	205
92.44	6	1	c6.jpg	2	3.514696	205
102.65	6	5	c4.jpg	3	2.089146	205
111.05	6	1	c16.jpg	2	2.281488	205
120.91	6	5	c3.jpg	5	3.864989	205
130.04	6	5	c24.jpg	1	2.282529	205
141	6	1	c2.jpg	2	1.767132	205
150.12	6	5	c5.jpg	2	2.740082	205
160.7	6	1	c13.jpg	2	3.90073	205
172.73	6	1	c18.jpg	1	1.686994	205
183.68	6	1	c19.jpg	3	2.426067	205
195.36	6	1	c1.jpg	2	3.782549	205
203.75	6	1	c11.jpg	2	3.162892	205
212.51	6	5	c22.jpg	4	2.307854	205
223.82	6	1	c8.jpg	3	3.016119	205
233.31	6	1	c17.jpg	2	2.099271	205
3.1	6	5	p9.jpg	5	1.985294	207
13.3	6	5	p23.jpg	4	2.481757	207
21.7	6	5	p11.jpg	5	1.109352	207
31.6	6	5	p10.jpg	5	1.338015	207
42.1	6	5	p2.jpg	4	1.999122	207
51.3	6	1	p22.jpg	2	1.73164	207
61.9	6	1	p24.jpg	1	1.488395	207
73.5	6	1	p16.jpg	4	1.516483	207
81.6	6	5	p13.jpg	5	1.33994	207
90.4	6	1	p15.jpg	3	1.91899	207
98.8	6	1	p1.jpg	1	1.469179	207
108.6	6	1	p18.jpg	1	2.0461	207
120.7	6	5	p4.jpg	3	1.496611	207
132	6	1	p19.jpg	2	1.272924	207
141.1	6	1	p12.jpg	1	1.784221	207
152.1	6	1	p21.jpg	3	1.892324	207
160.8	6	1	p5.jpg	1	2.248353	207
172.2	6	1	p17.jpg	2	2.322159	207
182.4	6	1	p20.jpg	1	2.076978	207
191.9	6	5	p14.jpg	3	2.651458	207
203.9	6	5	p3.jpg	5	1.539846	207
215.6	6	5	p7.jpg	6	1.555652	207
223.6	6	5	p6.jpg	5	1.323754	207
233.1	6	5	p8.jpg	4	1.449887	207
3	6	1	c15.jpg	1	2.034243	212
12.2	6	5	c16.jpg	6	2.319192	212
22	6	1	c9.jpg	1	1.7126	212
34.1	6	5	c13.jpg	6	2.550052	212
42.5	6	5	c1.jpg	5	2.913884	212
53.4	6	1	c7.jpg	1	1.651232	212
64.4	6	1	c3.jpg	2	1.864517	212
74.9	6	1	c4.jpg	2	2.225115	212
83.4	6	1	c23.jpg	3	1.892877	212
92.1	6	5	c2.jpg	6	2.706727	212
100.9	6	5	c8.jpg	7	1.193746	212
112.2	6	5	c18.jpg	6	1.365533	212
122.4	6	1	c14.jpg	1	3.755204	212
133.7	6	5	c17.jpg	7	1.446122	212
143.2	6	1	c12.jpg	3	1.783621	212
154.9	6	1	c5.jpg	2	2.823193	212
165.1	6	5	c11.jpg	7	1.409093	212
173.1	6	1	c24.jpg	2	2.230838	212
183	6	5	c6.jpg	7	1.71701	212
194.7	6	1	c20.jpg	2	2.24509	212
202.7	6	5	c10.jpg	6	4.138972	212
211.8	6	5	c21.jpg	6	3.254796	212
222.4	6	5	c19.jpg	5	2.260774	212
234.4	6	1	c22.jpg	2	1.953801	212
3	6	1	p6.jpg	3	1.750467	214
13.6	6	5	p16.jpg	5	2.327751	214
24.6	6	1	p8.jpg	2	2.264954	214
34.8	6	5	p15.jpg	7	1.891198	214
43.6	6	1	p3.jpg	1	2.66388	214
54.5	6	5	p17.jpg	6	3.333101	214
62.6	6	1	p14.jpg	1	2.99906	214
70.6	6	1	p23.jpg	5	2.317066	214
79.4	6	5	p5.jpg	5	3.69495	214
89.2	6	5	p19.jpg	6	2.058485	214
97.6	6	5	p20.jpg	5	1.728292	214
107.9	6	1	p7.jpg	2	2.822951	214
119.2	6	5	p1.jpg	6	2.265112	214
128.3	6	1	p13.jpg	5	0.167344	214
136.7	6	1	p9.jpg	4	2.332421	214
148.7	6	1	p11.jpg	2	1.326742	214
160.4	6	5	p12.jpg	5	1.598393	214
172.5	6	5	p24.jpg	5	4.25E-04	214
183.1	6	1	p4.jpg	2	2.961468	214
192.9	6	1	p10.jpg	2	3.313573	214
202.1	6	5	p18.jpg	6	2.511153	214
213.4	6	1	p2.jpg	6	2.54325	214
222.9	6	5	p22.jpg	5	1.962275	214
234.6	6	5	p21.jpg	3	3.361982	214
0	6	5	c17.jpg	5	2.54	215
0	6	5	c8.jpg	5	2.16	215
0	6	5	c21.jpg	3	2.43	215
0	6	1	c15.jpg	1	1.93	215
0	6	5	c10.jpg	5	1.69	215
0	6	1	c5.jpg	1	1.48	215
0	6	5	c6.jpg	6	2.89	215
0	6	5	c11.jpg	5	2.22	215
0	6	1	c7.jpg	2	2.65	215
0	6	5	c18.jpg	2	2.25	215
0	6	1	c22.jpg	1	2.44	215
0	6	1	c3.jpg	2	3.18	215
0	6	5	c19.jpg	6	1.91	215
0	6	1	c20.jpg	1	2.31	215
0	6	1	c4.jpg	1	1.09	215
0	6	1	c14.jpg	1	1.2	215
0	6	5	c16.jpg	6	1.93	215
0	6	5	c1.jpg	5	1.13	215
0	6	5	c2.jpg	6	1.94	215
0	6	5	c13.jpg	3	2.27	215
0	6	1	c24.jpg	1	2.77	215
0	6	1	c23.jpg	1	1.54	215
0	6	1	c12.jpg	1	1.53	215
0	6	1	c9.jpg	2	2.29	215
3	6	5	p22.jpg	2	2.382461	216
13.6	6	5	p12.jpg	3	2.703864	216
22.7	6	1	p8.jpg	1	2.038456	216
34.8	6	5	p16.jpg	5	2.060604	216
46.5	6	1	p6.jpg	2	3.304515	216
54.5	6	1	p4.jpg	2	2.571975	216
65.4	6	1	p11.jpg	1	2.681383	216
75.3	6	5	p20.jpg	3	3.04391	216
85.2	6	5	p5.jpg	4	1.858137	216
97.2	6	5	p21.jpg	5	2.721722	216
108.5	6	5	p18.jpg	6	3.189849	216
117.3	6	5	p15.jpg	1	3.619471	216
127.5	6	5	p17.jpg	5	2.511724	216
137	6	5	p1.jpg	7	1.274603	216
148	6	5	p24.jpg	2	4.148497	216
156.4	6	1	p3.jpg	1	2.558928	216
167.7	6	1	p13.jpg	4	2.897328	216
176.5	6	1	p2.jpg	5	2.267902	216
186.7	6	1	p7.jpg	1	3.953474	216
198.4	6	1	p10.jpg	1	2.100197	216
206.8	6	1	p9.jpg	1	4.661795	216
217.4	6	1	p14.jpg	2	3.096108	216
226.9	6	5	p19.jpg	6	2.041323	216
234.9	6	1	p23.jpg	2	4.175652	216
3	6	5	c10.jpg	4	3.865565	220
11.8	6	1	c14.jpg	6	1.589243	220
21.7	6	5	c1.jpg	3	2.734556	220
33.7	6	1	c24.jpg	4	2.558055	220
45	6	1	c23.jpg	4	1.324268	220
53.4	6	5	c17.jpg	4	1.716279	220
64.7	6	5	c11.jpg	5	2.152131	220
75.3	6	1	c20.jpg	5	4.52E-04	220
87.3	6	1	c12.jpg	4	4.49E-04	220
96.1	6	5	c8.jpg	4	7.25E-04	220
105.2	6	1	c22.jpg	5	1.861449	220
116.2	6	5	c21.jpg	5	2.687951	220
126	6	1	c7.jpg	4	2.205459	220
135.5	6	1	c4.jpg	5	1.426568	220
146.1	6	5	c13.jpg	1	1.452584	220
157.8	6	1	c3.jpg	6	1.40075	220
166.9	6	5	c18.jpg	4	1.503174	220
174.9	6	5	c2.jpg	5	3.13008	220
183.3	6	1	c9.jpg	1	2.673178	220
191.4	6	1	c15.jpg	4	1.90923	220
203.1	6	5	c19.jpg	4	1.188764	220
212.5	6	5	c6.jpg	5	1.658277	220
223.5	6	5	c16.jpg	4	4.150298	220
233.7	6	1	c5.jpg	5	1.22322	220
3	6	5	c8.jpg	2	2.313631	221
13.9	6	1	c14.jpg	1	3.953823	221
22	6	5	c18.jpg	4	2.739902	221
31.1	6	1	c9.jpg	4	2.48306	221
40.6	6	5	c1.jpg	5	1.946049	221
51.2	6	5	c2.jpg	3	3.236068	221
61.4	6	1	c7.jpg	4	2.73616	221
70.5	6	5	c17.jpg	6	2.529744	221
79.3	6	1	c20.jpg	2	2.258073	221
88	6	1	c12.jpg	2	3.880497	221
98.6	6	1	c22.jpg	3	3.435376	221
109.9	6	1	c23.jpg	1	1.823087	221
120.1	6	5	c6.jpg	7	2.36813	221
132.2	6	5	c19.jpg	6	1.908974	221
140.6	6	5	c11.jpg	6	3.035033	221
148.6	6	1	c4.jpg	5	3.888287	221
158.5	6	5	c10.jpg	6	2.657849	221
168.3	6	5	c21.jpg	6	3.968795	221
179.6	6	1	c3.jpg	1	1.848859	221
191.3	6	1	c15.jpg	5	2.39983	221
199.7	6	1	c24.jpg	3	2.093272	221
211.7	6	1	c5.jpg	1	1.518258	221
222.7	6	5	c13.jpg	1	2.107407	221
232.2	6	5	c16.jpg	4	2.415515	221
3.03	6	1	c11.jpg	2	3.102499	223
11.82	6	5	c24.jpg	4	2.147032	223
23.49	6	5	c20.jpg	2	1.700918	223
32.62	6	1	c16.jpg	1	0.9831785	223
42.12	6	5	c23.jpg	2	1.028727	223
54.16	6	1	c17.jpg	1	0.9306711	223
64.38	6	1	c21.jpg	1	2.47086	223
75.68	6	1	c19.jpg	1	1.127739	223
86.62	6	1	c8.jpg	1	0.9422693	223
98.66	6	5	c12.jpg	3	1.343762	223
108.15	6	5	c14.jpg	3	2.569578	223
119.09	6	5	c15.jpg	5	2.452564	223
130.39	6	5	c5.jpg	3	2.420447	223
138.43	6	5	c22.jpg	3	1.152767	223
148.28	6	5	c9.jpg	3	0.9299136	223
157.05	6	5	c3.jpg	3	1.272743	223
167.64	6	1	c10.jpg	1	0.9082835	223
176.04	6	1	c2.jpg	1	1.165076	223
186.63	6	1	c18.jpg	1	1.254888	223
195.76	6	1	c13.jpg	1	0.8754262	223
203.81	6	1	c1.jpg	1	1.669659	223
213.66	6	5	c4.jpg	3	1.055191	223
223.88	6	5	c7.jpg	3	1.713793	223
232.27	6	1	c6.jpg	1	1.171704	223
3	6	5	c6.jpg	6	1.967599	224
14	6	1	c15.jpg	2	2.261533	224
24.9	6	1	c22.jpg	1	1.773684	224
32.9	6	5	c18.jpg	3	1.915027	224
41.7	6	5	c21.jpg	4	1.659904	224
50.1	6	1	c14.jpg	2	1.712242	224
62.1	6	5	c2.jpg	5	1.736265	224
72	6	1	c24.jpg	2	1.200339	224
81.1	6	1	c12.jpg	3	1.518943	224
92.4	6	5	c16.jpg	3	1.444633	224
100.5	6	5	c1.jpg	2	2.299479	224
112.5	6	1	c3.jpg	1	1.576123	224
120.9	6	5	c11.jpg	6	2.162262	224
130.4	6	5	c17.jpg	5	1.801335	224
140.6	6	5	c19.jpg	3	1.559998	224
151.2	6	5	c13.jpg	6	1.974104	224
160.3	6	1	c7.jpg	2	1.503058	224
170.2	6	5	c8.jpg	6	1.58486	224
181.5	6	1	c9.jpg	2	1.075863	224
191	6	1	c20.jpg	2	1.089419	224
201.6	6	5	c10.jpg	3	1.455786	224
213.2	6	1	c23.jpg	3	1.460646	224
222	6	1	c4.jpg	3	1.004477	224
233.7	6	1	c5.jpg	2	1.784186	224
3	6	1	p2.jpg	5	2.564404	225
12.2	6	5	p24.jpg	6	1.876045	225
20.2	6	5	p5.jpg	6	1.52114	225
30.8	6	5	p20.jpg	1	1.422313	225
40	6	1	p14.jpg	1	2.118301	225
49.8	6	1	p6.jpg	1	2.167219	225
61.1	6	5	p17.jpg	6	3.702807	225
71.4	6	1	p3.jpg	1	2.199465	225
79.8	6	5	p16.jpg	5	2.579463	225
91.8	6	1	p4.jpg	1	2.162373	225
103.8	6	5	p19.jpg	7	4.352739	225
112.3	6	1	p9.jpg	1	1.748587	225
123.9	6	5	p12.jpg	5	2.812516	225
132.7	6	5	p18.jpg	6	2.186407	225
144.4	6	1	p7.jpg	1	2.220762	225
154.6	6	1	p13.jpg	1	1.319998	225
164.1	6	1	p23.jpg	1	1.680531	225
172.1	6	1	p8.jpg	1	1.244372	225
182.7	6	1	p10.jpg	1	1.170592	225
193.7	6	5	p1.jpg	7	1.198425	225
205	6	5	p15.jpg	5	2.471548	225
214.8	6	5	p21.jpg	3	3.196133	225
225.8	6	5	p22.jpg	5	4.687969	225
235.3	6	1	p11.jpg	2	2.552564	225
3	6	1	c2.jpg	2	1.332642	226
13.3	6	1	c19.jpg	4	1.0049	226
24.6	6	5	c14.jpg	4	0.8454122	226
33	6	5	c22.jpg	5	0.8541696	226
41	6	1	c11.jpg	6	0.9818848	226
50.5	6	1	c18.jpg	4	0.8125137	226
60.4	6	5	c4.jpg	4	0.8004754	226
70.9	6	1	c17.jpg	2	1.395236	226
81.9	6	1	c21.jpg	1	1.309696	226
92.5	6	5	c3.jpg	4	0.7269808	226
102	6	5	c12.jpg	4	0.9399714	226
113.7	6	5	c9.jpg	5	0.8156194	226
125.7	6	1	c10.jpg	7	0.9436769	226
134.5	6	1	c1.jpg	5	0.7526423	226
142.5	6	5	c7.jpg	4	0.486621	226
152.7	6	5	c23.jpg	6	0.4849261	226
163.7	6	1	c6.jpg	4	0.4157893	226
172.1	6	1	c13.jpg	2	0.5799047	226
181.2	6	5	c15.jpg	4	0.8889976	226
192.5	6	5	c5.jpg	3	0.5662445	226
201.6	6	1	c16.jpg	4	0.6923595	226
213.3	6	5	c24.jpg	5	1.086945	226
222.1	6	5	c20.jpg	4	1.180037	226
231.9	6	1	c8.jpg	5	1.280198	226
3.1	6	1	c16.jpg	1	1.364076	227
12.2	6	1	c19.jpg	2	1.946217	227
22.4	6	1	c8.jpg	1	2.032508	227
33	6	1	c11.jpg	1	2.313107	227
42.9	6	5	c20.jpg	6	2.296243	227
52	6	5	c3.jpg	4	2.751296	227
61.5	6	1	c18.jpg	1	2.479141	227
72.8	6	1	c1.jpg	1	3.413193	227
81.6	6	5	c9.jpg	1	1.718472	227
93.3	6	5	c22.jpg	4	2.345834	227
104.2	6	1	c13.jpg	2	2.376103	227
112.6	6	5	c23.jpg	4	3.061484	227
120.6	6	5	c24.jpg	6	1.426512	227
129	6	1	c17.jpg	1	1.667371	227
140.7	6	5	c7.jpg	2	2.159035	227
150.6	6	5	c5.jpg	6	1.577573	227
161.9	6	1	c2.jpg	1	1.640465	227
172.8	6	1	c21.jpg	5	1.829136	227
180.9	6	5	c4.jpg	5	2.919839	227
189.6	6	5	c12.jpg	2	1.947859	227
201.7	6	5	c15.jpg	6	1.757808	227
211.9	6	5	c14.jpg	5	1.486194	227
222.5	6	1	c6.jpg	2	2.245981	227
234.5	6	1	c10.jpg	1	1.666058	227
3.1	6	5	c13.jpg	5	3.79916	229
11.5	6	1	c12.jpg	3	2.586675	229
22.8	6	1	c4.jpg	4	2.405275	229
31.2	6	1	c20.jpg	3	1.345159	229
41.4	6	5	c19.jpg	5	3.084335	229
49.4	6	5	c6.jpg	4	2.855236	229
60.4	6	1	c7.jpg	3	2.828317	229
69.1	6	5	c17.jpg	4	2.050756	229
78.3	6	1	c22.jpg	4	4.103846	229
90.3	6	5	c2.jpg	4	1.849196	229
100.9	6	1	c24.jpg	2	3.268693	229
110	6	5	c8.jpg	5	2.991854	229
122.1	6	5	c21.jpg	6	1.792226	229
133.8	6	5	c1.jpg	4	2.571455	229
143.6	6	1	c9.jpg	3	1.285832	229
151.6	6	1	c15.jpg	2	2.86416	229
161.1	6	1	c3.jpg	3	3.404955	229
172.1	6	1	c23.jpg	1	3.572683	229
181.9	6	5	c11.jpg	4	2.87727	229
192.1	6	1	c5.jpg	1	2.436497	229
202.7	6	5	c18.jpg	6	2.575629	229
214	6	5	c16.jpg	5	3.532493	229
223.5	6	5	c10.jpg	5	2.784436	229
232.3	6	1	c14.jpg	3	3.298424	229